name,industry2_code,Unnamed: 0,amount,amplitude,chg,current,current_year_percent,dividend_yield,first_percent,float_market_capital,float_shares,followers,has_follow,income_cagr,issue_date_ts,lot_size,main_net_inflows,market_capital,net_profit_cagr,pb,pb_ttm,pcf,pe_ttm,percent,percent5m,ps,roe_ttm,symbol,tick_size,total_percent,total_shares,turnover_rate,type,volume,volume_ratio
*ST金鸿,S4103,10,8955967.0,2.74,-0.01,1.45,-61.33,0.0,357.61,986592756,680408797,10690.0,False,-21.66660103953826,850147200000,100,-2200632.0,986592756,,0.879,,,-0.755,-0.68,-0.68,,-73.13000588264697,SZ000669,0.01,-69.82,680408797,0.91,11,6171915.0,0.66
中泰股份,S4103,11,8706091.0,1.44,-0.07,9.63,-10.5,0.515,43.99,2182032752,226586994,5899.0,False,93.71380331932843,1427299200000,100,0.0,3642564834,32.95388726464849,1.703,,,39.347,-0.72,-0.31,,6.231688614467417,SZ300435,0.01,69.22,378251800,0.4,11,902300.0,0.78
重庆燃气,S4103,12,8738225.0,1.46,-0.05,6.8,-6.34,1.241,44.0,10580800000,1556000000,12578.0,False,-0.6795967018070941,1412006400000,100,766533.0,10580800000,-13.3111766556522,2.485,,,29.026,-0.73,0.0,,8.806539097598833,SH600917,0.01,56.2,1556000000,0.08,11,1283800.0,0.59
国新能源,S4103,13,7848447.0,1.61,-0.03,3.69,-22.64,0.0,308.6,3597433929,974914344,,False,-7.854925025375237,718905600000,100,413961.0,4002409023,,1.064,,,-69.754,-0.81,0.0,,-1.515988014143669,SH600617,0.01,-92.86,1084663692,0.22,11,2133800.0,0.62
成都燃气,S4103,14,29545019.0,1.19,-0.15,14.14,-27.19,1.722,44.02,1256904600,88890000,2775.0,False,0.331105673862319,1576512000000,100,-1299361.0,12568904600,-2.45118322122918,3.504,,,28.132,-1.05,0.64,,,SH603053,0.01,13.24,888890000,2.36,11,2096212.0,0.79
长春燃气,S4103,15,5256078.0,1.08,-0.04,3.67,-29.42,0.0,147.83,1943704695,529619808,9402.0,False,-5.004381468932317,976464000000,100,-221181.0,2235142610,,1.089,,,-48.799,-1.08,-0.27,,-2.209745821614716,SH600333,0.01,-41.03,609030684,0.27,11,1429129.0,1.09
深圳燃气,S4103,16,43818832.0,2.52,-0.08,7.06,-9.83,2.521,118.27,20231895190,2865707534,16433.0,False,4.951232883714951,1261670400000,100,-27919.0,20309978861,2.802706962182144,1.806,,,19.593,-1.12,0.0,,10.06365096226552,SH601139,0.01,22.55,2876767544,0.22,11,6219721.0,1.11
陕天然气,S4103,17,14893294.0,1.44,-0.08,6.17,-13.95,3.21,51.09,6872626250,1112075445,14471.0,False,4.98416784757707,1218556800000,100,-3200959.0,6872626250,1.975566821324292,1.086,,,16.02,-1.28,-0.16,,6.965881075837799,SZ002267,0.01,12.06,1112075445,0.22,11,2407606.0,0.79
大众公用,S4103,18,61566293.0,1.86,-0.06,4.23,-13.85,1.405,-21.0,10231488785,2418791675,148652.0,False,-0.08212207019872,731174400000,100,-12812043.0,12488798675,-2.15153731384311,1.54,,,24.575,-1.4,-0.24,,6.37521983739339,SH600635,0.01,2040.35,2952434675,0.6000000000000001,11,14487689.0,0.86
DR新天然,S4103,19,145890546.0,6.41,-0.56,33.75,72.86,2.264,44.0,7560000000,224000000,9907.0,False,19.91854420964463,1473609600000,100,-6309807.0,10584000000,20.07079559132268,4.042,,,24.691,-1.63,0.21,,17.30277359137837,SH603393,0.01,136.44,313600000,1.93,11,4332555.0,1.54
大通燃气,S4103,20,25247130.0,1.95,-0.09,5.03,-16.72,0.0,436.0,1806755172,358483169,17220.0,False,45.3534788761635,826560000000,100,-1769625.0,1807500285,,1.909,,,73.141,-1.76,0.2,,2.643357094998513,SZ000593,0.01,401.49,358631009,1.39,11,5003674.0,0.3
佛燃能源,S4103,21,55654560.0,2.91,-0.37,17.16,11.28,2.792,43.97,4641338029,270789850,5641.0,False,9.93522653341472,1511280000000,100,1184012.0,9529840000,1.792248998191303,2.979,,,23.551,-2.11,0.35,,13.8560211421174,SZ002911,0.01,10.86,556000000,1.2,11,3250500.0,0.5700000000000001
ST浩源,S4103,22,25512758.0,4.7,-0.18,3.44,-51.55,0.967,42.66,1091169036,316280880,10785.0,False,1.595498560636943,1348156800000,100,-4230756.0,1457372736,-1.636662111049647,1.328,,,20.582,-4.97,0.0,,6.633548222623832,SZ002700,0.01,-30.28,422426880,2.32,11,7334761.0,1.16
海大集团,S1104,0,170678889.0,2.62,0.06,48.1,34.59,0.722,35.89,75286887676,1565215960,30624.0,False,20.02076890585798,1259251200000,100,2308791.0,76015195461,50.16397274878648,8.05,,,41.367,0.12,0.23,,20.57741215868272,SZ002311,0.01,833.95,1580357494,0.23,11,3541555.0,0.55
佩蒂股份,S1104,1,79583551.0,3.32,0.0,34.68,24.35,0.0,44.0,1619750902,46705620,18508.0,False,33.38377555591965,1499702400000,100,-146429.0,5916650760,-3.531316479354296,3.828,,,106.345,0.0,0.43,,5.518298834920138,SZ300673,0.01,115.48,170607000,4.93,11,2301140.0,0.59
中宠股份,S1104,2,89969625.0,4.67,-0.07,32.93,19.83,0.182,43.98,3015445708,91571385,19079.0,False,18.30880458619579,1503244800000,100,1144367.0,5598680655,9.027141959860142,6.994,,,69.33,-0.21,0.12,,9.736271682328695,SZ002891,0.01,203.35,170017633,2.97,11,2722425.0,0.59
京基智农,S1104,3,15518872.0,1.9,-0.05,24.12,11.51,3.102,84.58,9706579545,402428671,18878.0,False,22.23708146756562,783619200000,100,0.0,9708100552,,4.324,,,9.255,-0.21,0.0,,62.23667854328746,SZ000048,0.01,1388.27,402491731,0.16,11,643656.0,0.51
天马科技,S1104,4,47738457.0,2.99,-0.06,12.33,49.27,0.0,43.96,4173788252,338506752,5768.0,False,70.44568573649235,1484582400000,100,178459.0,4200041905,-10.24559159210194,3.605,,,71.109,-0.48,-0.49,,5.371196129515484,SH603668,0.01,100.75,340636002,1.14,11,3855787.0,0.91
大北农,S1104,5,769677799.0,2.44,-0.05,9.38,88.35,3.106,72.2,26137780603,2783576209,,False,-3.820301991001018,1270742400000,100,-21734669.0,39394143958,,3.733,,,38.63,-0.53,0.0,,10.0238823960733,SZ002385,0.01,56.68,4195329495,2.94,11,81834170.0,0.78
禾丰牧业,S1104,6,89009494.0,2.52,-0.17,14.53,22.82,1.501,44.05,13139582236,904307105,18948.0,False,18.13721656012701,1407427200000,100,-1370106.0,13397530289,76.3463630182709,2.235,,,9.836,-1.16,-0.14,,27.24697930210347,SH603609,0.01,225.41,922059896,0.68,11,6128402.0,0.62
正虹科技,S1104,7,36661291.0,2.35,-0.08,5.45,-5.38,0.0,0.0,1453158439,266634576,9738.0,False,-20.83974301791408,858614400000,100,-851348.0,1453158439,-33.17292750600377,2.739,,,122.427,-1.45,0.18,,2.255449608397936,SZ000702,0.01,-21.78,266634576,2.52,11,6708300.0,0.99
唐人神,S1104,8,231644022.0,3.76,-0.15,9.15,2.12,2.492,5.67,7102513055,776230935,26616.0,False,6.238772702593853,1300982400000,100,-30916977.0,7654622811,195.2048510740513,2.163,,,18.681,-1.61,0.11,,11.31889502773627,SZ002567,0.01,68.62,836570799,3.24,11,25131172.0,1.21
傲农生物,S1104,9,103602198.0,3.24,-0.42,19.97,26.07,0.0,44.05,3674339092,183992944,17745.0,False,15.50015405898801,1506355200000,100,-5944961.0,10180512411,32.75851284686335,4.33,,,62.5,-2.06,0.1,,17.91664500218673,SH603363,0.01,198.08,509790306,2.81,11,5167013.0,0.9400000000000001
金新农,S1104,10,76104779.0,2.4,-0.21,9.81,10.72,0.201,16.88,3951182009,402770847,21656.0,False,-7.033517083732788,1297958400000,100,-2774229.0,4246101491,,2.276,,,19.309,-2.1,-0.1,,13.45176322704646,SZ002548,0.01,36.99,432833995,1.91,11,7716059.0,0.73
新希望,S1104,11,1257541077.0,2.32,-0.68,29.02,45.46,0.514,0.0,122224513976,4211733769,126096.0,False,18.49544627642008,889545600000,100,450513.0,122348755561,75.42696445119293,4.417,,,20.383,-2.29,-0.03,,23.84000676549385,SZ000876,0.01,3151.2,4216015009,1.04,11,43620022.0,1.48
正邦科技,S1104,12,537268267.0,2.9,-0.4,16.15,-0.31,0.424,261.95,35980843447,2226537342,85848.0,False,17.7779526524176,1187280000000,100,-21514702.0,40453101776,,3.91,,,13.626,-2.42,0.19,,36.20046446652967,SZ002157,0.01,405.61,2503286001,1.49,11,33169835.0,0.75
天康生物,S1104,13,394986651.0,4.32,-0.44,14.62,14.4,1.342,95.21,15617429821,1068223654,32933.0,False,38.52926895501114,1167062400000,100,-12145325.0,15617429821,163.5773767193874,3.158,,,16.437,-2.92,0.14,,23.22608833139161,SZ002100,0.01,603.96,1068223654,2.53,11,27055099.0,0.84
天邦股份,S1104,14,334680747.0,4.38,-0.5,10.7,-14.74,0.0,132.98,10114314191,944380410,43154.0,False,43.8233103255391,1175529600000,100,-40037234.0,12419616930,,3.693,,,13.618,-4.46,0.37,,33.75951019988111,SZ002124,0.01,378.45,1159628098,3.27,11,30924502.0,1.7
中国石油,S2101,0,182710311.0,0.67,-0.02,4.44,-23.84,3.221,163.23,718934025512,161922077818,203811.0,False,2.235335475659661,1194192000000,100,-14681243.0,812613141512,,0.669,,,42.233,-0.45,0.23,,1.574472517261543,SH601857,0.01,-87.69,183020977818,0.03,11,41170909.0,1.03
新潮能源,S2101,1,52995115.0,1.14,-0.01,1.74,-17.14,0.0,1312.0,7049151632,4051236570,16722.0,False,70.72034869760564,848505600000,100,-7185065.0,11832862736,,0.68,,,5.948,-0.5700000000000001,-0.5700000000000001,,12.51102692905105,SH600777,0.01,253.8,6800495825,0.75,11,30559872.0,0.75
洲际油气,S2101,2,39504463.0,2.39,-0.03,2.06,-25.63,0.0,-91.8,4651859077,2258184018,20806.0,False,-7.642794328272206,844704000000,100,-6842120.0,4662825487,12.97200791115694,0.869,,,320.042,-1.44,-0.49,,0.27534160765033,SH600759,0.01,-42.03,2263507518,0.85,11,19214064.0,1.66
国际实业,S2201,0,31488295.0,2.89,0.08,4.93,-13.36,0.415,229.59,2369781945,480685993,38152.0,False,-31.54727687758454,969897600000,100,-19538.0,2369781945,-18.8370179901099,1.091,,,-110.046,1.65,0.8200000000000001,,-0.968222946735744,SZ000159,0.01,-10.44,480685993,1.35,11,6492000.0,1.29
海越能源,S2201,1,27630387.0,2.94,0.06,7.21,-13.13,0.0,148.65,2798359620,388122000,23933.0,False,-16.99973108718849,1077033600000,100,1406661.0,3401493885,78.23170503525883,1.111,,,7.051,0.84,0.28,,16.9327249410344,SH600387,0.01,43.94,471774464,1.0,11,3875089.0,0.9
广汇能源,S2201,2,41474111.0,2.01,0.02,2.51,-24.17,0.0,228.79,16952622278,6754032780,105981.0,False,18.14587741027658,959270400000,100,-647842.0,17051913335,12.49658024831044,1.042,,,11.956,0.8,0.8,,8.896689291022678,SH600256,0.01,430.82,6793590970,0.25,11,16730080.0,1.19
和顺石油,S2201,3,123558347.0,3.76,0.21,30.83,10.94,,44.01,1029105400,33380000,2023.0,False,-19.00903956321268,1586188800000,100,-4335532.82,4112105400,-24.26086524500511,2.701,,,28.557,0.6900000000000001,0.16,,,SH603353,0.01,-9.06,133380000,12.07,11,4027426.0,1.33
泰山石油,S2201,4,20642999.0,2.58,-0.02,4.64,-5.31,0.0,120.0,1682694668,362649713,28444.0,False,-12.77037534426042,755884800000,100,99092.0,2230881005,,2.481,,,-886.675,-0.43,-0.22,,-0.27971315913831,SZ000554,0.01,94.49,480793320,1.23,11,4455326.0,0.76
中国石化,S2201,5,124657876.0,0.46,-0.02,4.37,-14.48,7.062,3.32,417587459471,95557771046,227379.0,False,-0.9116496983815671,997200000000,100,-8510921.0,529081186153,,0.743,,,22.958,-0.46,-0.23,,3.174373606666102,SH600028,0.01,195.68,121071209646,0.03,11,28502468.0,0.68
沈阳化工,S2201,6,5710416.0,1.28,-0.02,3.11,-7.44,0.0,95.31,2443490610,785688299,17070.0,False,-18.52122140308045,856368000000,100,-741302.0,2548689768,148.7134210200005,0.715,,,-2.766,-0.64,0.0,,-22.86073705798925,SZ000698,0.01,-3.83,819514395,0.23,11,1830720.0,0.96
华锦股份,S2201,7,23467301.0,1.87,-0.04,4.77,-17.81,4.896,108.18,7613330026,1599439081,20871.0,False,-7.99526480146171,854553600000,100,-1212462.0,7613346476,,0.597,,,-27.936,-0.8300000000000001,0.21,,-2.070342882140056,SZ000059,0.01,-22.89,1599442537,0.31,11,4920121.0,0.77
高科石化,S2201,8,5630566.0,1.66,-0.26,23.77,12.87,0.166,44.0,1377079944,57909165,29809.0,False,2.413418198267702,1452009600000,100,623380.0,2119023910,,3.321,,,336.196,-1.08,-0.21,,0.9901654342680271,SZ002778,0.01,138.1,89109500,0.4,11,236526.0,0.96
茂化实华,S2201,9,7976431.0,1.65,-0.05,4.18,-6.7,2.364,2061.16,1531948649,366494892,15245.0,False,-9.81030005489858,847900800000,100,-883002.0,2173078988,,2.389,,,82.439,-1.18,-0.24,,2.922147362545689,SZ000637,0.01,336.13,519875356,0.52,11,1902400.0,0.93
康普顿,S2201,10,8308923.0,1.41,-0.13,9.8,-28.88,0.503,44.03,1960000000,200000000,6614.0,False,-4.749105797492604,1459872000000,100,331679.0,1960000000,-22.33954593018547,2.078,,,28.881,-1.31,-0.1,,7.255423237774702,SH603798,0.01,-0.24,200000000,0.42,11,843400.0,0.81
广聚能源,S2201,11,5110742.0,2.45,-0.17,10.85,-4.82,0.18,93.17,5532483840,510848000,15931.0,False,-0.810326905238123,964368000000,100,-801810.0,5718240000,-47.11280253380512,2.107,,,49.131,-1.54,0.18,,4.474323678642303,SZ000096,0.01,145.19,528000000,0.09,11,470100.0,0.71
岳阳兴长,S2201,12,9924768.0,2.33,-0.13,7.61,-6.05,0.323,0.0,2167985763,284886434,14310.0,False,-2.155150725897103,867168000000,100,-591573.0,2168127088,189.320787271856,2.747,,,80.814,-1.68,0.0,,3.502986370985308,SZ000819,0.01,284.48,284905005,0.45,11,1298895.0,0.98
宝利国际,S2201,13,7338609.0,1.73,-0.04,2.27,-14.34,0.437,11.38,2101248000,921600000,31736.0,False,-1.868858857864197,1288022400000,100,-2879409.0,2101248000,,1.689,,,103.482,-1.73,0.44,,1.639715450701395,SZ300135,0.01,-30.24,921600000,0.35,11,3227400.0,0.91
上海石化,S2201,14,36505238.0,2.27,-0.07,3.89,0.52,3.038,92.0,28509084515,7328813500,47562.0,False,-8.036893589596216,752688000000,100,-8982006.0,42104634515,,1.473,,,105.079,-1.77,-0.26,,1.344465655882576,SH600688,0.01,192.85,10823813500,0.13,11,9368324.0,1.21
东华能源,S2201,15,173487428.0,3.81,-0.27,9.18,18.3,2.247,210.37,14043276381,1529768669,23227.0,False,-1.653346022357049,1204732800000,100,-20767272.0,15145006324,-7.454227890965781,1.577,,,14.834,-2.86,0.33,,11.15681008367839,SZ002221,0.01,172.69,1649782824,1.23,11,18813993.0,1.3
龙蟠科技,S2201,16,34601335.0,4.03,-0.34,9.34,-11.39,1.32,44.01,2797516800,299520000,5063.0,False,-1.701772544322866,1491753600000,100,-3831081.0,2826245146,-1.650993940321832,2.048,,,24.371,-3.51,-0.43,,8.703894369177185,SH603906,0.01,3.36,302595840,1.22,11,3659320.0,1.25
银禧科技,S2205,0,36246431.0,0.0,0.47,5.14,-9.98,0.0,-1.33,2171539737,422478548,19124.0,False,-30.51650899922861,1306252800000,100,-24042015.9,2324906106,,2.358,,,-12.047,10.06,0.0,,-15.35803339456448,SZ300221,0.01,17.11,452316363,1.67,11,7051835.0,1.45
南京聚隆,S2205,1,264816832.0,8.63,3.65,40.15,35.37,0.526,43.98,1659575437,41334382,8826.0,False,-17.27969207530642,1517846400000,100,62709437.0,2569600000,-24.15836671692163,3.742,,,90.765,10.0,0.0,,4.105727412058551,SZ300644,0.01,77.54,64000000,16.32,11,6745762.0,2.57
东材科技,S2205,2,112941242.0,10.65,0.58,6.4,30.08,0.0,13.9,4010246400,626601000,27408.0,False,0.553284063204406,1305820800000,100,33293627.0,4010246400,93.79570400279329,1.707,,,42.372,9.97,0.0,,4.038065748067976,SH601208,0.01,-37.81,626601000,2.91,11,18257872.0,3.73
国立科技,S2205,3,22233652.0,0.0,0.99,10.93,5.3,0.265,43.99,1035836100,94770000,4225.0,False,75.6156514175198,1510156800000,100,-13165731.5,1749018600,,2.16,,,-104.994,9.96,0.0,,-2.023156924139991,SZ300716,0.01,13.65,160020000,2.14,11,2034186.0,1.95
沃特股份,S2205,4,326624986.0,9.47,2.31,32.3,34.58,0.264,44.03,1601875030,49609013,13250.0,False,10.770806030729,1498492800000,100,9410131.0,3837254803,-9.61398428342065,5.473,,,84.972,7.7,-0.71,,6.640313311329336,SZ002886,0.01,187.55,118837250,21.18,11,10510192.0,1.87
横河模具,S2205,5,23775879.0,5.97,0.32,7.02,-3.84,0.53,43.95,794216173,113136207,3617.0,False,-11.31590873578391,1472486400000,100,2896976.0,1544278126,,3.23,,,496.609,4.78,-0.43,,0.639895220697146,SZ300539,0.01,105.24,219982639,3.03,11,3427381.0,4.31
金发科技,S2205,6,1690038513.0,5.66,0.61,13.86,90.38,0.755,48.76,35670405674,2573622343,66976.0,False,5.906570461836624,1087920000000,100,55225276.36000001,35670405674,12.74176526727211,3.342,,,30.733,4.6,-0.14,,11.13847241345105,SH600143,0.01,1416.89,2573622343,4.75,11,122355097.0,1.5
普利特,S2205,7,172119718.0,4.96,0.25,12.95,55.13,0.491,36.89,6360227737,491137277,10943.0,False,-7.141953724822258,1261065600000,100,-2085686.0,10943422506,26.12525824739422,4.495,,,57.008,1.97,-0.77,,8.042614015592777,SZ002324,0.01,144.16,845051931,2.69,11,13205116.0,1.72
同大股份,S2205,8,14204581.0,2.84,0.29,17.92,11.65,2.247,4.78,1484396396,82742274,6447.0,False,2.740418422933976,1337702400000,100,1044324.0,1593072000,18.39011293383999,2.428,,,40.169,1.64,0.17,,6.203385003381866,SZ300321,0.01,54.48,88800000,0.96,11,794367.0,1.22
沧州明珠,S2205,9,65925246.0,2.86,0.05,3.55,-9.21,1.425,84.06,5033630906,1417924199,52455.0,False,-21.7514608906886,1169568000000,100,2106616.0,5033630906,-32.50181715628546,1.524,,,30.255,1.43,-0.28,,5.054020038643577,SZ002108,0.01,212.33,1417924199,1.3,11,18421826.0,3.06
裕兴股份,S2205,10,8190512.0,3.05,0.14,10.29,22.5,1.025,-16.5,2393405833,232595319,4069.0,False,13.13103984616695,1332950400000,100,0.0,2971268370,24.10697858563458,1.927,,,29.045,1.38,-0.19,,6.770079537266409,SZ300305,0.01,7.56,288753000,0.34,11,801602.0,1.13
国恩股份,S2205,11,347248293.0,3.61,0.41,35.61,52.9,0.282,44.02,6295977772,176704400,28190.0,False,46.98900696223927,1435593600000,100,351653.0,9664637500,35.7177793487977,3.89,,,23.097,1.16,-0.17,,18.2383306135925,SZ002768,0.01,372.62,271250000,5.43,11,9607818.0,1.13
*ST东南,S2205,12,32309748.0,4.23,0.02,2.15,4.37,0.0,75.19,4038394235,1878322900,24273.0,False,5.579666496275504,1217174400000,100,-2673169.0,4038474215,-44.91446555430528,1.807,,,56.354,0.9400000000000001,0.0,,3.247155539875069,SZ002263,0.01,9.34,1878360100,0.81,11,15154911.0,1.0
杭州高新,S2205,13,11066377.0,3.31,0.1,11.9,0.25,0.0,44.0,1488943898,125121336,6687.0,False,-22.57688771297649,1433865600000,100,-70266.0,1507408700,208.7593926583453,6.198,,,-4.865,0.85,-0.17,,-76.5326253733469,SZ300478,0.01,17.02,126673000,0.75,11,942180.0,1.21
永利股份,S2205,14,31103645.0,3.54,0.03,4.55,9.9,5.556,10.85,2469492207,542745540,10096.0,False,-11.38866864598603,1308067200000,100,-953985.0,3713737487,,1.164,,,18.032,0.66,0.0,,6.52394386794166,SZ300230,0.01,97.0,816206041,1.26,11,6837021.0,1.22
茶花股份,S2205,15,7695827.0,1.95,0.03,8.24,-6.59,7.308,43.97,1992596800,241820000,6330.0,False,-14.21866492984957,1486915200000,100,-118893.0,2015998400,-36.75765226161939,1.453,,,36.266,0.37,-0.24,,4.035764294555929,SH603615,0.01,-7.88,244660000,0.39,11,934706.0,0.64
*ST康得,S2205,16,0.0,,0.0,3.52,0.0,0.0,41.2,11371550876,3230554226,145071.0,False,-62.78531013603308,1279209600000,100,-17862984.0,12463968993,,1.032,1.032,,,0.0,,10.8786759044428,-38.24891437410105,SZ002450,0.01,171.79,3540900282,0.0,11,0.0,
道恩股份,S2205,17,246586332.0,2.24,-0.06,31.24,192.24,0.391,43.98,10489877415,335783528,45156.0,False,39.13776824246107,1483632000000,100,-1168616.0,12715539100,50.29260316624025,11.004,,,63.799,-0.19,-0.13,,18.65683267673534,SZ002838,0.01,734.13,407027500,2.32,11,7807180.0,0.74
同益股份,S2205,18,342848239.0,6.33,-0.08,30.25,71.1,0.34,43.97,2344130833,77415153,11118.0,False,47.16547398805903,1472140800000,100,-5637377.0,4591349375,33.7967897653916,9.905,,,113.632,-0.26,-1.11,,9.02330144683353,SZ300538,0.01,284.39,151629768,14.59,11,11299700.0,1.11
艾艾精工,S2205,19,12292219.0,5.3,-0.04,11.65,-7.39,0.7010000000000001,44.04,491958530,42228200,2128.0,False,4.208326872538337,1495641600000,100,-715430.0,1522342780,-1.959634302236867,3.61,,,44.265,-0.34,0.0,,8.379971101568662,SH603580,0.01,96.9,130673200,2.46,11,1040160.0,2.36
佛塑科技,S2205,20,116836002.0,4.81,-0.02,4.76,2.59,0.638,154.14,4614497847,967399968,34513.0,False,-3.197642561798608,959184000000,100,1079452.0,4614608526,-33.68840403935201,1.955,,,115.001,-0.42,-0.42,,1.719293993031538,SZ000973,0.01,8.72,967423171,2.49,11,24131624.0,0.75
至正股份,S2205,21,24606874.0,7.35,-0.13,26.4,53.85,0.0,44.02,1967723947,74534998,3019.0,False,-17.45274629975582,1488902400000,100,-1667519.0,1967723947,72.41560609086058,4.846,,,-26.93,-0.49,0.04,,-16.28022513363638,SH603991,0.01,111.0,74534998,1.27,11,943000.0,1.06
美联新材,S2205,22,46576108.0,1.98,-0.12,19.06,-10.31,0.392,43.98,2264613900,118815000,8065.0,False,91.98381561337416,1483459200000,100,-1346245.0,4574400000,-14.22830572169499,6.464,,,67.046,-0.63,-0.05,,10.12388246996553,SZ300586,0.01,301.92,240000000,2.05,11,2433600.0,0.89
德威新材,S2205,23,50574506.0,2.04,-0.02,2.92,-7.3,0.0,-2.18,2899620103,996433025,13161.0,False,-26.66551046139734,1338480000000,100,-1441312.0,2926712377,,3.893,,,-4.969,-0.68,0.0,,-56.32653796515419,SZ300325,0.01,69.28,1005743085,1.73,11,17273900.0,0.62
华峰超纤,S2205,24,56429442.0,1.51,-0.06,8.57,-3.05,0.233,2.33,8797940923,1025401040,10619.0,False,-11.02747837250507,1298304000000,100,8670230.0,14618205588,-39.07770246543847,2.771,,,136.41,-0.7000000000000001,-0.12,,2.04671201096712,SZ300180,0.01,187.18,1703753565,0.64,11,6584964.0,0.88
安利股份,S2205,25,9747789.0,1.98,-0.05,7.02,-11.59,1.695,3.72,1520423050,216276394,5086.0,False,-4.386078003934212,1305648000000,100,578210.0,1525418610,120.301798312573,1.462,,,25.43,-0.71,-0.43,,5.869544565544478,SZ300218,0.01,-20.48,216987000,0.64,11,1389900.0,1.15
纳尔股份,S2205,26,13669544.0,1.87,-0.14,13.73,1.93,1.439,43.95,1203338043,87579188,5650.0,False,22.28896089369714,1480348800000,100,0.0,2020757450,-2.239620798689645,2.781,,,50.088,-1.01,0.0,,5.944161210549173,SZ002825,0.01,61.87,147071139,1.13,11,988958.0,0.56
华信新材,S2205,27,6713704.0,1.44,-0.15,14.44,-11.3,1.365,44.03,614917120,42496000,2662.0,False,-0.508130818356611,1509897600000,100,-141989.0,1481728000,-3.406813047668244,2.486,,,30.702,-1.03,-0.35,,8.401966280985947,SZ300717,0.01,38.32,102400000,1.08,11,462580.0,0.55
天龙股份,S2205,28,45186061.0,3.97,-0.26,11.32,-1.65,0.606,44.02,2218720000,196000000,3498.0,False,-6.040273173558641,1483977600000,100,-334039.0,2253527189,3.526867782070986,2.434,,,32.68,-2.25,-0.09,,7.717064229789142,SH603266,0.01,10.15,199074840,2.02,11,3957366.0,1.12
国风塑业,S2205,29,66651207.0,3.37,-0.16,5.18,-9.44,0.284,0.0,3822245522,739312480,17551.0,False,-2.99292293144725,911404800000,100,-7379410.0,3822955104,43.8124292971078,2.318,,,42.96,-3.0,-0.19,,5.526938174213145,SZ000859,0.01,76.0,739449730,1.72,11,12707875.0,0.8300000000000001
双象股份,S2205,30,16648783.0,4.31,-0.6900000000000001,16.96,-1.4,0.0,40.4,4548824640,268209000,11817.0,False,-6.963472516127278,1272470400000,100,-1337213.0,4548824640,31.17324596388975,5.317,,,150.601,-3.91,0.0,,3.519187296411646,SZ002395,0.01,74.48,268209000,0.36,11,973194.0,1.04
