industry2_code,industry2_name,url,symbol,amount,chg,hasexist,high52w,last_close,percent,volume,current,high,low,name,market_capital,low52w,pe_ttm,open
F52,零售业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=F52,SH600774,3249786,-0.23,FALSE,24.64,15.88,-1.45,207219,15.65,15.9,15.52,汉商集团,2732104791,14.04,218.9649,15.52
F52,零售业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=F52,SH600713,34068025,-0.08,FALSE,8.1,5.49,-1.46,6294417,5.41,5.49,5.39,南京医药,5635116830,5.14,25.0309,5.49
F52,零售业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=F52,SZ300413,202346893.4,-0.58,FALSE,38.11,36.79,-1.58,5584983,36.21,37.13,35.38,快乐购,14520210000,19.86,237.8752,36.4
F52,零售业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=F52,SH600785,4585385,-0.34,FALSE,27.49,21.22,-1.6,219720,20.88,21.22,20.1,新华百货,4711181126,19,34.5496,20.5
F52,零售业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=F52,SH600653,28550719,-0.04,FALSE,4.15,2.35,-1.7,12356034,2.31,2.34,2.3,申华控股,4496138532,2,67.5067,2.33
F52,零售业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=F52,SH600335,74037652,-0.17,FALSE,14.48,9.64,-1.76,7826777,9.47,9.58,9.39,国机汽车,9751607846,8.63,13.2651,9.58
F52,零售业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=F52,SH601933,675185481,-0.19,FALSE,12.32,10.39,-1.83,65909392,10.2,10.42,10,永辉超市,97618713502,5.21,54.1825,10.3
F52,零售业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=F52,SH600693,57734018,-0.14,FALSE,14.47,7.23,-1.94,8073720,7.09,7.3,7.06,东百集团,6368444659,6.21,27.5483,7.09
F52,零售业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=F52,SH601116,70644464,-0.44,FALSE,36.52,17.19,-2.56,4230951,16.75,16.95,15.48,三江购物,6880209900,15.05,63.6191,16.92
F52,零售业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=F52,SZ002556,80219269.12,-0.19,FALSE,10.24,7.07,-2.69,11623012,6.88,6.96,6.84,辉隆股份,4937088000,6.22,36.4689,6.96
F52,零售业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=F52,SZ002264,90861627.78,-0.23,FALSE,17.3,8.04,-2.86,11599142,7.81,7.93,7.75,新华都,5346443903,6.93,98.3098,7.8
F52,零售业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=F52,SH603939,50433921,-1.31,FALSE,47.4,45.35,-2.89,1139281,44.04,45.28,43.86,益丰药房,15973072738,26.95,56.1028,44.81
F52,零售业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=F52,SH600859,96947292,-0.69,FALSE,23.49,20.15,-3.42,4932392,19.46,20.06,19.29,王府井,15105831811,13.87,19.9883,20
F52,零售业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=F52,SZ002251,393490834.1,-0.64,FALSE,19.7,16.61,-3.85,24756232,15.97,16.36,15.3,步步高,13796546097,11.03,96.9213,16.36
G53,铁路运输业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=G53,SH601333,103642660,-0.01,FALSE,5.84,4.75,-0.21,21963476,4.74,4.77,4.65,广深铁路,33575965380,4.07,35.0735,4.7
G53,铁路运输业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=G53,SH600125,136470337,-0.07,FALSE,14.88,8.96,-0.78,15357547,8.89,9.05,8.75,铁龙物流,11606089460,7.64,35.5413,8.81
G53,铁路运输业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=G53,SH601006,286606316,-0.13,FALSE,10.48,9.45,-1.38,30602729,9.32,9.44,9.31,大秦铁路,1.39E+11,6.51,10.4495,9.41
G54,道路运输业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=G54,SZ002682,31810262.07,0.3,FALSE,16.7,9.85,3.05,3145219,10.15,10.23,9.85,龙洲股份,3805360819,9.06,29.7227,9.85
G54,道路运输业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=G54,SH600708,108856738,0.04,FALSE,9.13,7.26,0.55,15006776,7.3,7.37,7.16,光明地产,12514652479,5.82,8.9307,7.2
G54,道路运输业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=G54,SH600033,12637780,0.01,FALSE,4.4,3.53,0.28,3582030,3.54,3.54,3.52,福建高速,9715176000,3.35,13.4395,3.53
G54,道路运输业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=G54,SZ000088,39318325.96,0.02,FALSE,12.06,7.65,0.26,5114158,7.67,7.77,7.53,盐田港,14896674000,6.7,37.3261,7.53
G54,道路运输业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=G54,SH600561,28772214,0.01,FALSE,13.68,8.17,0.12,3540970,8.18,8.21,8,江西长运,1939183520,7,0,8.1
G54,道路运输业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=G54,SH900914,54336,0.001,FALSE,1.47,1.215,0.08,44905,1.216,1.228,1.204,锦投B股,670757890.1,1.118,17.9211,1.205
G54,道路运输业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=G54,SH600662,17455002,0,FALSE,10.87,4.75,0,3690700,4.75,4.79,4.67,强生控股,5003470407,4.25,50.424,4.7
G54,道路运输业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=G54,SZ002357,0,0,FALSE,14.04,10.13,0,0,10.13,10.44,10.12,富临运业,3175643935,9.71,32.0105,10.44
G54,道路运输业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=G54,SH601188,10347658,0,FALSE,6.53,3.97,0,2608100,3.97,3.99,3.94,龙江交通,5224037927,3.77,16.9105,3.98
G54,道路运输业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=G54,SZ000429,19044957.08,0,FALSE,10.01,7.94,0,2405972,7.94,7.95,7.86,粤高速A,16601000640,6.88,10.9946,7.9
G54,道路运输业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=G54,SH600676,13800878,0,FALSE,9.09,5.8,0,2377215,5.8,5.83,5.78,交运股份,5965259075,5.42,18.7334,5.8
G54,道路运输业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=G54,SH601518,5824149,0,FALSE,4.71,3.36,0,1737232,3.36,3.37,3.33,吉林高速,4076352000,3.17,15.416,3.35
G54,道路运输业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=G54,SH600611,27311953,0,FALSE,6.48,4.65,0,5879209,4.65,4.67,4.61,大众交通,10993171318,4.42,15.8607,4.63
G54,道路运输业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=G54,SH600650,17157698,0,FALSE,24.05,13.24,0,1307685,13.24,13.27,13,锦江投资,7303317817,12.28,29.6881,13.18
G54,道路运输业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=G54,SZ000900,0,0,FALSE,6.6,6.25,0,0,6.25,6.26,6.17,现代投资,9486427088,5.52,10.1312,6.18
G54,道路运输业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=G54,SH600368,15291559,-0.01,FALSE,7.82,5.16,-0.19,2986500,5.15,5.16,5.07,五洲交通,4294077890,4.82,13.439,5.14
G54,道路运输业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=G54,SH600035,15626575,-0.01,FALSE,6.11,4.4,-0.23,3560492,4.39,4.42,4.35,楚天高速,7598194102,3.98,13.8082,4.39
G54,道路运输业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=G54,SH600106,18144857,-0.01,FALSE,7.58,4.06,-0.25,4481286,4.05,4.08,4.02,重庆路桥,4043990610,3.83,14.3478,4.05
G54,道路运输业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=G54,SH601107,8179650,-0.01,FALSE,5.54,4.07,-0.25,2017401,4.06,4.07,4.03,四川成渝,12415723600,3.91,13.2951,4.07
G54,道路运输业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=G54,SH600119,46136680,-0.03,FALSE,23.65,11.07,-0.27,4212938,11.04,11.14,10.65,长江投资,3393696000,9.32,87.3404,10.92
G54,道路运输业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=G54,SH600269,35383627,-0.02,FALSE,6.15,5,-0.4,7107502,4.98,5,4.96,赣粤高速,11630326930,4.78,12.4491,5
G54,道路运输业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=G54,SZ002627,4243898.4,-0.08,FALSE,24.39,18.38,-0.44,232182,18.3,18.37,18.15,宜昌交运,3387809881,16.6,32.7427,18.35
G54,道路运输业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=G54,SZ000548,13545661.65,-0.03,FALSE,10.55,6.22,-0.48,2188220,6.19,6.23,6.16,湖南投资,3090145870,5.8,22.5334,6.19
G54,道路运输业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=G54,SZ000828,22978041.84,-0.05,FALSE,15.49,10.47,-0.48,2214284,10.42,10.47,10.31,东莞控股,10831767057,9.85,11.8078,10.44
G54,道路运输业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=G54,SH600548,15191331,-0.05,FALSE,10.14,8.7,-0.57,1757700,8.65,8.67,8.62,深高速,18863663320,7.97,13.1587,8.65
G54,道路运输业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=G54,SZ200429,5987723,-0.04,FALSE,7.33,6.7,-0.6,900400,6.66,6.72,6.58,粤高速B,13924768799,4.92,9.2222,6.7
G54,道路运输业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=G54,SH600834,4899179,-0.06,FALSE,13.25,8.44,-0.71,585451,8.38,8.4,8.33,申通地铁,4000460356,7.78,72.8041,8.4
G54,道路运输业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=G54,SH600020,32386211,-0.04,FALSE,6.69,4.82,-0.83,6766928,4.78,4.82,4.75,中原高速,10742437357,4.49,8.9879,4.8
G54,道路运输业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=G54,SH600377,31817112,-0.09,FALSE,10.56,9.95,-0.9,3227337,9.86,9.92,9.8,宁沪高速,49672190350,8.59,13.0634,9.9
G54,道路运输业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=G54,SH900903,235512,-0.006,FALSE,0.72,0.626,-0.96,377800,0.62,0.626,0.617,大众B股,1465756176,0.611,13.8994,0.626
